"","13_54_AM_TNF","10_99_Q_TNF","15_94_AM_TNF","17_3_Q_IS","1_28_Q_NT","6_24_AM_NT","42_2","2_57_Q_NT","7_91_AM_NT","11_100_Q_TNF","4_80_Q_NT","8_47_Q_TNF","18_7_Q_IS","9_23_Q_TNF","12_54_AM_TNF","41_96_AS_Cort","5_82_AM_NT","19_83_Q_IS","40_44_AS_Cort","39_93_AS_Cort","38_90_AS_Cort","20_84_Q_IS","21_1_Q_5ASA","37_55_AM_TNF_RCH","36_55_AM_TNF_RCH","35_68_AM_TNF_RCH","32_20_AM_5ASA","22_1_Q_5ASA","31_20_AM_5ASA","23_21_Q_5ASA","29_85_AM_5ASA","46_50","45_41","44_18","28_85_AM_5ASA","27_49_AM_5ASA","26_49_AM_5ASA","24_22_Q_5ASA","43_9","X15B","X16B","X17B","X18B","X19B","X1A","X1B","X20B","X21B","X22B","X23B","X24B","X25B","X2A","X2B","X3A","X3B","X4A","X5A","X5B","X6A","X6B","X7B","X8B"
"ENSG00000186431",78.2869684232244,-13.1794252669968,68.7047747985346,32.9893258337815,9.46939602772465,31.2471088111106,15.5671556070727,4.242744959712,16.4382641184082,-17.534967823674,16.4382641184082,13.8249385844018,11.2116130503955,13.8249385844018,896.257860567202,80.0291854458953,532.134502828989,4.242744959712,106.162440785958,136.651238682699,34.7315428564524,19.9226981637499,1.62941942570569,-8.82388271031959,11.2116130503955,28.6337832771043,25.1493492317626,0.758310914370256,8.59828751638921,26.020457743098,42.5715194584714,2.50052793704113,-6.21055717631327,19.9226981637499,17.3093726297436,30.3760002997752,35.6026513677878,18.180481141079,28.6337832771043,46.5082147262834,46.5082147262834,46.5082147262834,46.5082147262834,46.5082147262834,46.5082147262834,47.8212572343928,884.229334900066,46.5082147262834,46.5082147262834,46.5082147262834,46.5082147262834,46.5082147262834,46.5082147262834,49.1342997425021,46.5082147262834,46.5082147262834,46.5082147262834,46.5082147262834,46.5082147262834,46.5082147262834,46.5082147262834,46.5082147262834,46.5082147262834
"ENSG00000111796",134,51,201,182,62,113,374,145,196,76,109,235,185,569,238,44,347,173,124,107,85,130,123,74,344,370,189,175,147,495,350,188,69,371,229,104,117,200,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100721",79,62,5,0,2,0,19,1,31,16,88,38,0,7,149,13,105,0,20,37,18,13,4,13,3,30,1,33,3,7,28,30,1,57,14,38,20,5,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000211598",21234,200,2444,6484,3178,574,2312,4309,5711,1021,2530,5412,1002,7839,70592,9509,29507,5491,14038,16597,4151,1404,400,306,4960,6061,6966,609,3587,4494,9333,3134,1062,10302,2538,458,5211,2713,1813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000232573",-0.110502945713158,-0.110502945713158,-0.110502945713158,-0.110502945713158,-0.110502945713158,-0.110502945713158,0.840782657931184,-0.110502945713158,1.79206826157553,-0.110502945713158,-0.110502945713158,-0.110502945713158,-0.110502945713158,-0.110502945713158,-0.110502945713158,-0.110502945713158,0.840782657931184,0.840782657931184,2.74335386521987,-0.110502945713158,-0.110502945713158,-0.110502945713158,0.840782657931184,-0.110502945713158,-0.110502945713158,-0.110502945713158,-0.110502945713158,-0.110502945713158,-0.110502945713158,-0.110502945713158,0.840782657931184,-0.110502945713158,-0.110502945713158,-0.110502945713158,-0.110502945713158,-0.110502945713158,-0.110502945713158,0.840782657931184,1.79206826157553,0.182361956289647,3.97369637766292,0.182361956289647,0.182361956289647,0.182361956289647,0.182361956289647,0.182361956289647,0.182361956289647,0.182361956289647,0.182361956289647,0.182361956289647,0.182361956289647,0.182361956289647,0.182361956289647,0.182361956289647,0.182361956289647,0.182361956289647,0.182361956289647,0.182361956289647,0.182361956289647,0.182361956289647,0.182361956289647,0.182361956289647,0.182361956289647
"ENSG00000144290",189.063479334806,-45.939186178317,16.6739807577053,-33.741815995975,222.402957833207,115.066100228598,20.739770818486,768.031983989974,155.724000836404,-45.1260281661609,19.1134547941737,457.40562334633,100.429256009787,41.0687211223893,64.6503034749173,-38.6207640689118,157.350316860717,581.818799206219,-31.3023419595066,-15.85233972854,-7.7207596069787,439.516147078895,10.9818746726124,-5.28128557051031,337.871395559378,50.826617268263,83.3529377545083,-29.6760259351943,26.4318769035789,57.331881365512,36.1897730494526,1389.28470527726,206.139797590085,138.647682581125,295.587178927259,711.110923139044,-2.02865352188579,278.510860671981,119.945048301534,136.101823139523,136.101823139523,136.101823139523,136.101823139523,136.101823139523,136.101823139523,136.101823139523,136.101823139523,136.101823139523,136.101823139523,136.101823139523,136.101823139523,139.39394585982,136.101823139523,142.686068580117,136.101823139523,136.101823139523,136.101823139523,136.101823139523,1215.91807539691,136.101823139523,136.101823139523,136.101823139523,136.101823139523
"ENSG00000077984",72.571664240256,-14.7596188941047,11.2318344196931,52.8181597217696,-12.6803026290009,4.99388562438166,28.9060226730756,19.5490994801084,47.6198690590101,-11.6406444964489,9.15251815458931,-5.40269570113746,24.747390142868,94.4044850238461,386.548420270934,121.435596470196,413.579531717283,2.91456935927783,118.31662207254,167.18055430248,3.95422749182975,8.1128600220374,0.835253094174007,-1.24406317092981,66.3337154449445,44.5008946613543,16.4301250824527,22.6680738777642,11.2318344196931,21.6284157452123,39.3026039985948,9.15251815458931,-17.8785932917604,92.3251687587423,27.8663645405237,-13.7199607615528,10.1921762871412,14.3508088173489,77.7699549030155,43.0055922432369,43.0055922432369,638.797493661292,43.0055922432369,43.0055922432369,43.0055922432369,57.4587650539175,43.0055922432369,43.0055922432369,43.0055922432369,43.0055922432369,43.0055922432369,43.0055922432369,43.0055922432369,43.0055922432369,43.0055922432369,43.0055922432369,43.0055922432369,43.0055922432369,43.0055922432369,43.0055922432369,43.0055922432369,43.0055922432369,43.0055922432369
"ENSG00000213088",404,44,326,90,85,115,131,125,134,50,80,62,113,256,792,125,223,88,248,225,573,78,70,92,162,111,61,103,83,213,204,113,84,158,145,142,226,89,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000120306",1152.21161824095,97.2091241463938,1147.37954574892,3157.52170243596,1442.13596776312,4362.31844378364,2882.0935703899,3475.63314149501,1151.40627282562,-172.581589992291,85.1289429163039,1685.35028319561,3315.36940384247,2926.38756823356,611.019499132905,608.603462886887,1012.88686138725,1799.7093321738,627.931752855032,1642.66697618262,1666.82733864281,2975.51363856926,2546.26453219339,713.298366881004,4197.22263363907,1199.72699774598,2422.24133823112,2820.88731882411,2088.02299086529,2653.37547243352,1362.40677164453,2555.92867717746,2913.50204158813,2919.94480491085,1468.71236646932,2938.46774946365,1879.4385282924,2311.90901632963,2811.22317384004,1962.04864512817,1622.51039045237,3140.67569009476,1723.98159299916,1357.12416840691,1349.31869128792,2285.97594556601,1357.12416840691,1349.31869128792,1353.22142984742,1556.163834941,1911.31304385478,1349.31869128792,2227.43486717363,4170.99866980066,1353.22142984742,2816.74838965693,1349.31869128792,1349.31869128792,1462.49810951319,1349.31869128792,1454.69263239421,1501.52549510811,1415.66524679929
"ENSG00000189221",2689.7591529874,2172.61169506592,4791.68710696074,7368.48002229594,7108.28004346752,8849.99365175026,10533.9753897305,10807.9984924341,5649.53391216069,-405.807470136962,476.433083078151,8401.96181320508,10941.3509815837,1780.68547695561,-688.774947112871,-412.312469607674,2255.55043831748,6427.69447384444,-256.192482310621,1330.21426360891,5108.80583115788,10725.0597491826,4895.76709849211,1613.99486551865,11259.2828307147,1610.7423657833,3323.99660138168,2550.71478930097,3689.90282160915,9568.79609326378,2062.02670406384,11115.3597174252,9694.01733307495,8997.98238970893,9876.15731825485,7107.46691853368,1176.53365111337,3751.7003165809,5155.15395238669,6208.82683391005,6658.2924907919,3265.45103919075,2803.5002251733,10172.8642244652,2803.5002251733,4261.14232075539,2809.74280374111,4554.54351344215,2809.74280374111,5915.42564122329,15432.2366678396,3905.3153423906,3527.6393390385,8712.10083959922,2812.86409302501,3895.95147453889,2806.6215144572,2809.74280374111,2809.74280374111,2803.5002251733,2803.5002251733,8325.0609683954,3190.54009637711
"ENSG00000197467",87,81,30,160,130,125,133,89,54,19,27,79,141,72,163,32,130,166,76,93,160,105,100,63,175,56,29,87,41,422,81,328,164,307,158,87,64,182,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000150337",115,2,76,7,3,6,1,6,28,0,20,6,5,8,553,39,139,4,27,28,6,2,4,1,6,27,12,2,2,6,35,2,4,18,4,2,21,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000234571",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000010030",324.12668999209,55.0970820570731,174.665796694858,90.6445377601985,11.4706591486921,117.305129537542,38.1312509260361,63.1760492623289,213.444839280086,-13.5741391876008,84.9892607165194,59.136565659701,21.9733165155245,21.165419794999,401.684775162545,35.7075607644593,166.586829489603,9.04696898711535,162.547345886975,160.931552445924,128.615683624901,72.8708099086358,34.0917673234082,68.8313263060079,49.4418050133941,123.768303301747,180.321073738537,26.820696838678,67.2155328649568,44.5944246902407,164.971036048551,40.5549410876128,10.6627624281665,102.762988568082,14.7022460307944,50.2497017339197,203.750078633779,16.3180394718455,50.2497017339197,150.261360862074,240.377055657899,78.1688050254151,78.1688050254151,78.1688050254151,78.1688050254151,78.1688050254151,78.1688050254151,78.1688050254151,78.1688050254151,78.1688050254151,78.1688050254151,78.1688050254151,78.1688050254151,78.1688050254151,78.1688050254151,78.1688050254151,78.1688050254151,78.1688050254151,78.1688050254151,78.1688050254151,78.1688050254151,78.1688050254151,78.1688050254151
"ENSG00000198216",104.232927995656,-7.22001513326206,50.7355152937754,59.6517507440888,-9.44907399584042,-9.44907399584042,-6.10548570197288,-13.9071917209971,1.69622031705139,-8.33454456455124,6.15433804220811,-17.2507800148647,10.6124557673648,18.4141617863891,416.301168756627,46.2773975686186,216.800400555863,-7.22001513326206,74.1406333508482,16.1851029238107,11.726985198654,-8.33454456455124,3.92527917962975,-9.44907399584042,-16.1362505835755,9.49792633607566,-1.64736797681615,-4.9909562706837,-4.9909562706837,11.726985198654,37.3611621183052,-7.22001513326206,-9.44907399584042,13.9560440612324,9.49792633607566,-0.532838545526971,36.246632687016,-9.44907399584042,18.4141617863891,27.1781709380088,27.1781709380088,27.9098487122447,27.1781709380088,27.1781709380088,27.1781709380088,27.1781709380088,27.1781709380088,27.1781709380088,597.155157067774,27.1781709380088,27.1781709380088,27.1781709380088,27.1781709380088,27.1781709380088,27.1781709380088,27.1781709380088,27.1781709380088,27.1781709380088,27.1781709380088,27.1781709380088,27.1781709380088,27.1781709380088,27.1781709380088
"ENSG00000168062",709.748794948708,141.492044367742,70.2089537471616,365.381188147875,146.511980326938,353.333341845805,256.950571429246,220.807032523036,770.992013650897,-47.2575476980205,3.94579908577686,95.3086335431407,192.695391151539,181.651532041309,546.098882678925,104.344518269693,381.444983217302,114.384390188085,407.54865020512,395.50080390305,417.588522123512,312.1698669804,70.2089537471616,101.332556694176,125.428249298316,110.368441420728,696.696961454799,46.1132611430217,203.73925026177,328.233662049826,563.16666494019,224.822981290393,173.619634506595,193.699378343379,202.735263069931,176.631596082113,1077.20810716184,83.2607872410707,334.257585200861,172.282812434424,182.527579249342,172.282812434424,192.772346064259,172.282812434424,172.282812434424,196.187268335899,198.748460039628,447.184055301383,240.581257867209,192.772346064259,172.282812434424,994.425349331572,172.282812434424,352.419962263394,172.282812434424,263.631983200774,172.282812434424,172.282812434424,366.933381917861,172.282812434424,1397.386177385,172.282812434424,172.282812434424
"ENSG00000233030",0,3,0,0,0,1,0,0,1,0,0,2,0,1,7,1,6,1,7,1,1,1,0,0,1,5,2,0,2,1,0,1,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000173369",2051.41009143832,-106.135777745336,878.163778592568,2277.50022743062,86.0408378481184,128.029005960974,442.940266807392,1131.7077168125,1019.47011358776,-152.968734486598,1048.53884535819,648.843783514664,401.759563465937,2345.32726822831,5249.77805095796,961.332650046879,1868.92305310168,744.124626539991,631.887023315242,2273.46290357362,686.794627770515,252.378580756739,243.496468271327,8.52421979361566,1638.79559325238,1344.07095169099,578.594348402771,279.024918212974,204.738159244076,1726.00178856369,651.266177828868,668.22293802829,207.96801832968,2600.48613599105,573.749559774365,-31.0415540050368,463.126886092418,917.729552391221,879.778708135371,877.367308335347,877.367308335347,877.367308335347,877.367308335347,877.367308335347,877.367308335347,1396.7268345262,877.367308335347,877.367308335347,877.367308335347,882.221135682925,1207.42756797065,877.367308335347,877.367308335347,877.367308335347,877.367308335347,1105.49719367152,877.367308335347,877.367308335347,877.367308335347,877.367308335347,877.367308335347,877.367308335347,877.367308335347
"ENSG00000120217",561,85,170,84,38,131,104,88,333,43,148,52,105,154,2731,219,1263,63,633,293,172,82,77,40,89,106,310,91,75,148,756,108,37,166,83,50,935,87,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000149131",1163.11568571011,-73.0356369316251,511.062043007731,363.015124131135,85.528276182106,29.7073067696189,372.723118811568,248.946186636053,548.276022616056,-65.7546409213007,274.83417245054,195.552215893674,286.160166244378,612.995987152272,4272.90998167533,302.340157378432,926.078815596221,151.866239831728,443.915079801406,1172.82368039055,805.537881647517,38.6063018933488,121.124256677025,52.3592943572949,371.914119254865,670.434955678165,100.899267759457,173.709227862701,134.877249140971,456.859072708649,423.690090883838,239.238191955621,118.697258006917,646.973968533786,379.195115265189,80.6742788418896,551.512020842866,111.416261996593,529.669032811893,372.072812367275,372.072812367275,372.072812367275,372.072812367275,372.072812367275,501.779510909108,372.072812367275,372.072812367275,372.072812367275,372.072812367275,372.072812367275,372.072812367275,372.072812367275,583.927086652268,449.896831492374,2027.99499708467,488.808841054924,372.072812367275,372.072812367275,372.072812367275,372.072812367275,372.072812367275,372.072812367275,372.072812367275
"ENSG00000233029",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000074660",459.651260881826,432.131457047037,271.059664014008,188.500252509642,130.223020859501,184.453222533938,220.876492315276,134.270050835205,287.247783916825,125.366584888656,76.802225180205,107.559652995557,241.111642193797,173.121538601966,1337.0473596145,123.747772898374,891.064656291897,177.16856857767,271.059664014008,194.975500470769,352.809669523234,280.772535955699,63.0423232628106,59.8046992822472,149.648764742881,93.7997510781628,192.547282485346,73.5646011996416,80.8492551559092,331.765113649572,263.775010057741,421.609179110206,121.319554912952,233.826988237529,301.817091829361,203.878966417318,212.782432363867,268.631446028586,155.314606708867,820.453596821539,191.564165779438,183.603540070045,183.603540070045,183.603540070045,183.603540070045,378.63886995019,183.603540070045,183.603540070045,183.603540070045,183.603540070045,303.01292571095,183.603540070045,183.603540070045,183.603540070045,183.603540070045,183.603540070045,183.603540070045,183.603540070045,183.603540070045,183.603540070045,183.603540070045,322.914489984434,402.520747078371
"ENSG00000198019",104,0,47,7,3,5,3,8,13,3,6,2,5,7,320,18,79,1,49,46,6,5,1,0,4,12,8,6,4,11,18,3,1,4,5,1,15,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000173372",1863.46433094005,-81.0432720184231,355.198566617878,2006.45471138195,55.4842663696046,53.8685558561368,404.477737278646,562.817367598488,1071.76617934084,-58.423324829874,116.88126588138,229.981001824125,309.95867224078,2516.21137838104,5435.80027621732,387.512776887234,1153.35956027096,608.86511723232,360.045698158282,1734.20748986263,571.703775422561,143.540489353599,74.0649372744841,-101.23965343677,843.950996941882,323.692211605256,174.238989109487,162.929015515212,44.1742927753301,1377.94332164298,688.034932392241,477.184710384696,189.58823898743,1747.94102922711,619.367235569861,-68.9254431674146,27.2093323839184,646.026459042079,714.69415586446,649.977819695031,649.977819695031,998.195472084239,649.977819695031,649.977819695031,959.504621818772,1288.37684907525,649.977819695031,649.977819695031,649.977819695031,649.977819695031,649.977819695031,649.977819695031,756.377657925067,649.977819695031,649.977819695031,649.977819695031,649.977819695031,649.977819695031,649.977819695031,649.977819695031,649.977819695031,649.977819695031,649.977819695031
"ENSG00000152766",509.562423323734,-70.8025844336481,103.62844975382,600.395173845319,128.547168923458,429.179458260385,187.226733419703,425.160310007217,363.265426908438,-69.9987547830147,208.126304336174,284.490121146356,253.14076477165,1004.72148811397,431.590947212285,203.303326432373,529.658164589571,85.944197439883,233.848853156446,578.691773278214,485.447533804729,311.820329267895,702.481539475772,319.85862577423,350.404152498302,436.413925116086,683.189627860569,839.132580083466,668.720694149166,532.873483192105,816.625349865728,143.819932285495,278.059483941288,366.480745510972,190.442052022237,582.710921531382,1072.24317876718,352.011811799569,639.78282672636,367.630468842328,367.630468842328,367.630468842328,367.630468842328,367.630468842328,367.630468842328,367.630468842328,367.630468842328,367.630468842328,367.630468842328,367.630468842328,372.488232388919,367.630468842328,367.630468842328,367.630468842328,367.630468842328,367.630468842328,367.630468842328,367.630468842328,518.221138786636,367.630468842328,367.630468842328,367.630468842328,367.630468842328
"ENSG00000215559",35,40,99,71,34,70,35,93,3,24,13,60,108,136,27,18,25,78,27,39,6,56,86,24,119,59,19,119,5,98,88,212,53,136,150,13,20,26,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000174358",246.478689549411,2194.76797843683,6236.72349397573,471.693781659333,301.292944771932,265.544517452897,2689.28788968348,269.1193601848,397.813698533327,317.975544187482,239.329004085604,320.358772675417,1273.65016784969,350.149128774613,238.137389841637,236.945775597669,329.89168662716,387.089170337616,242.903846817508,242.903846817508,291.760030820189,373.98141365397,378.747870629841,261.969674720993,295.334873552093,250.053532281315,272.694202916704,296.526487796061,368.023342434131,460.969253463622,256.011603501154,279.843888380511,737.42375806416,602.771348495795,468.118938927429,278.652274136543,240.520618329572,250.053532281315,519.358351418046,7398.25551335494,1908.30471103547,3209.12028669487,1248.51926200122,447.399061955581,125.20941628505,412.567748910118,201.570371807796,350.943118137376,122.530084512323,6033.13597515008,4423.52741268379,572.65782233061,873.412813819317,2869.5149845016,124.539583341868,285.299489705543,121.860251569141,125.20941628505,123.869750398686,122.530084512323,127.218915114596,2372.49894066058,588.733812966978
"ENSG00000135636",1070.14807643109,-78.1674026775416,714.068053977522,202.948404522642,-37.2778307211513,59.8349026752759,-44.9446254629745,3.61174123523904,313.690995237866,-30.462902061753,8.72293772978776,-50.9076880399482,84.5390190655951,107.539403291065,7161.84243185083,835.033037681844,2857.36311735832,30.8714558728327,856.329689742464,1099.96338931596,777.958010159382,-3.20318742415941,16.389732471611,-59.426348864196,23.2046611310095,109.243135455914,156.095769989278,48.7606436037535,-9.16625000113288,132.243519681384,319.65405781484,66.6498313346742,-62.8338131938953,131.391653598959,125.428591021986,-22.7961073199298,168.87376122565,55.5755722631519,150.132707412305,327.892638816469,327.892638816469,327.892638816469,327.892638816469,327.892638816469,327.892638816469,327.892638816469,327.892638816469,327.892638816469,327.892638816469,338.552000746613,327.892638816469,330.93817079651,327.892638816469,327.892638816469,6463.11681260952,329.41540480649,327.892638816469,329.41540480649,327.892638816469,330.93817079651,327.892638816469,327.892638816469,327.892638816469
"ENSG00000231123",2,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,9,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000148926",781.798992835523,22.4637615972555,20.040351284793,212.297569406822,11.1545134724303,524.917499714492,412.632821903727,58.0071128467063,783.414599710497,-48.622940901646,-30.0434618394331,27.3105822221806,175.138611282396,394.861146279001,2718.91163593059,406.170394403827,1222.05186626622,-1.77034152737002,1058.06776845625,1256.78741407818,978.903031582477,162.213756282596,251.879937843711,53.9680956592687,220.375603781697,61.2383265966564,817.342344084973,583.88715065108,189.679073157172,296.309126905524,1565.36832719841,55.5837025342437,131.51722565807,348.816350342213,89.5114469087196,66.0851472215815,1378.7657331388,77.3943953464068,95.9738744086196,419.909962013886,424.750598592448,419.909962013886,419.909962013886,419.909962013886,419.909962013886,419.909962013886,419.909962013886,419.909962013886,419.909962013886,419.909962013886,836.20470777017,419.909962013886,419.909962013886,419.909962013886,419.909962013886,419.909962013886,419.909962013886,419.909962013886,419.909962013886,419.909962013886,419.909962013886,419.909962013886,419.909962013886
"ENSG00000197057",70,25,35,35,2,16,17,40,35,7,37,19,22,92,87,46,88,13,75,129,41,12,30,28,23,113,36,43,10,34,139,22,11,31,20,28,40,61,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000134755",4333.79608186658,2773.05487265046,3560.28853999951,11546.4713130759,6707.60837110371,15145.9458659395,17080.5221397532,10271.5564815434,7326.89885608497,-291.100786415852,815.063443602817,6830.33608129557,16330.4297531201,9836.35756184994,-214.395967545944,676.187350490984,3575.62950377349,8081.83575759406,1659.6238703178,5562.68802207709,6005.96113323056,10722.9037841569,15701.4502383869,6165.02270499237,15475.3728775071,4454.90895376643,9102.41355813683,20659.8112139669,10462.9148191452,11885.5873543955,4397.5821944005,8838.38749739515,10336.1500132233,11281.6378331882,9294.5793148846,16162.4865707523,6999.89410195536,10575.9534995851,15786.2292487168,10067.7525942472,6651.87476618345,9159.11401084391,5750.77675193706,8446.53022551935,18735.6368400733,9615.31844483475,5313.42374083839,5305.88317168152,10195.942269914,16959.8328036296,9581.38588362883,6387.95484569288,5309.65345625996,5437.84313192681,5799.79045145674,6188.12976303572,5309.65345625996,5305.88317168152,6863.01070257591,5328.50487915214,6425.65769147724,7126.93062306648,6169.27834014354
"ENSG00000234426",1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,3,19,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000198574",12.984209841306,2.32853742478523,15.890302318539,19.7650922881829,4.26593240960719,8.14072237925112,14.921604826128,32.3581596895256,14.921604826128,-7.35843749932458,2.32853742478523,31.3894621971147,12.984209841306,61.4190844618551,21.7024872730049,-2.51495003726967,19.7650922881829,11.0468148564841,1.35983993237425,19.7650922881829,5.23462990201818,11.0468148564841,16.8589998109499,2.32853742478523,50.7634120453343,4.26593240960719,39.1390421364025,28.4833697198817,9.1094198716621,10.0781173640731,29.4520672122927,30.4207647047037,-1.54625254485869,38.1703446439915,6.20332739442916,39.1390421364025,18.7963947957719,50.7634120453343,84.6678242797186,13.822474138485,13.822474138485,13.822474138485,86.2593247073319,13.822474138485,13.822474138485,101.84700141202,13.822474138485,13.822474138485,13.822474138485,13.822474138485,13.822474138485,13.822474138485,13.822474138485,13.822474138485,13.822474138485,13.822474138485,13.822474138485,13.822474138485,13.822474138485,13.822474138485,13.822474138485,13.822474138485,13.822474138485
"ENSG00000152229",458,37,240,109,159,109,215,209,140,22,144,202,174,250,1858,215,1005,181,196,377,114,152,129,136,328,231,159,143,156,233,272,186,153,486,232,196,244,177,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000249437",785,115,662,749,402,401,391,446,443,79,323,491,608,1189,2360,452,1781,504,447,538,430,337,170,287,675,497,350,183,200,1130,684,732,349,1382,681,397,437,445,949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000078114",254.266598966076,-69.1359316465932,107.485400533393,648.64025849125,221.200504813658,516.37588188158,675.25443183344,338.948059600316,359.110312132277,-80.4267930644919,201.844742382975,243.782227649455,1013.9802743704,929.29881373616,-63.4905009376439,411.532168715378,384.917995373189,76.838776684811,400.24130729748,969.623318800084,1056.72424973816,148.616395698595,1385.77221105978,602.670322718377,379.272564664239,831.713511481464,272.009381194202,2216.45701537661,580.08859988258,807.51880844311,1174.47180452482,220.39401471238,558.313367148061,597.831382110706,497.826609552175,356.690841828442,888.167818570958,338.141569499037,922.846892925932,474.367803749788,474.367803749788,474.367803749788,748.220285547116,474.367803749788,474.367803749788,709.784849505386,474.367803749788,474.367803749788,474.367803749788,474.367803749788,474.367803749788,474.367803749788,474.367803749788,474.367803749788,474.367803749788,474.367803749788,474.367803749788,474.367803749788,474.367803749788,474.367803749788,733.806997031467,474.367803749788,474.367803749788
"ENSG00000236138",0,0,0,1,5,0,0,1,0,0,0,5,0,0,0,0,4,0,3,1,0,0,1,0,1,0,0,0,0,3,3,0,7,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000165949",7856.93273532404,3312.84495271464,2838.69334291958,4409.21940881075,4636.5856244292,21909.9449519123,8223.4697306093,11036.8232242227,8762.35193559824,-518.397150322297,569.885981374574,9856.29899437457,10669.4770964975,3227.07691408277,690.446714923149,1653.31431843191,3435.02395114307,2316.80291916903,1995.57734051947,5305.73815224579,6296.92539115186,8889.3857286662,6347.09160242711,2107.23761722889,13185.878984659,3939.1134612153,8274.44507432447,5287.12810612756,4096.89428700034,5766.94364300209,2771.53535040594,3579.04952544942,7194.25326702683,10125.740096869,8971.91723753838,3253.77828460024,5347.8130391218,5990.26419642092,2861.34905123743,3916.90378010383,7315.7978857698,3685.07601932133,6302.48622170437,4421.69003342056,3774.81579768875,7461.62502561685,3688.81517675331,15605.5099124601,3591.59708352194,10662.3437873881,4186.12311520609,3759.85916796085,3935.59956726371,5345.26191911857,3591.59708352194,4646.03947933911,4447.86413544439,3591.59708352194,4178.64480034213,3587.85792608996,5764.04755149986,3591.59708352194,7192.4056905146
"ENSG00000154451",2014.31295438194,-158.391363754812,1672.91105000904,-144.670719843844,-196.324908685134,-29.2558916515871,-140.635236340618,43.3828114064768,446.931161729054,-207.624262494166,465.494385843893,15.1344268838964,-69.6107266838449,172.518283509702,9422.65356960382,315.374399523894,4011.07019177806,-151.934590149651,713.273072941955,519.569864787118,16.7486202851867,-86.5597573973932,-109.158465015457,-133.371366034812,19.1699103871221,706.816299336794,318.602786326475,-105.930078212877,-139.828139639973,-15.5352477406195,952.980793033566,-68.8036299831997,-199.553295487715,51.4537784129283,-49.4333091677161,-97.0520145057801,692.288558725181,-32.4842784541677,124.092481470992,628.439202419791,628.439202419791,628.439202419791,628.439202419791,628.439202419791,628.439202419791,696.895744918674,628.439202419791,628.439202419791,628.439202419791,628.439202419791,628.439202419791,628.439202419791,628.439202419791,628.439202419791,628.439202419791,628.439202419791,628.439202419791,628.439202419791,628.439202419791,628.439202419791,628.439202419791,628.439202419791,628.439202419791
